,en,ar
559,"o you who believe! take your precautions, and mobilize in groups, or mobilize altogether.",يا أَيُّهَا الَّذينَ آمَنوا خُذوا حِذرَكُم فَانفِروا ثُباتٍ أَوِ انفِروا جَميعًا
560,"among you is he who lags behind. then, when a calamity befalls you, he says, “god has favored me, that i was not martyred with them.”",وَإِنَّ مِنكُم لَمَن لَيُبَطِّئَنَّ فَإِن أَصابَتكُم مُصيبَةٌ قالَ قَد أَنعَمَ اللَّهُ عَلَيَّ إِذ لَم أَكُن مَعَهُم شَهيدًا
561,"but when some bounty from god comes to you, he says—as if no affection existed between you and him—“if only i had been with them, i would have achieved a great victory.”",وَلَئِن أَصابَكُم فَضلٌ مِنَ اللَّهِ لَيَقولَنَّ كَأَن لَم تَكُن بَينَكُم وَبَينَهُ مَوَدَّةٌ يا لَيتَني كُنتُ مَعَهُم فَأَفوزَ فَوزًا عَظيمًا
562,"let those who sell the life of this world for the hereafter fight in the cause of god. whoever fights in the cause of god, and then is killed, or achieves victory, we will grant him a great compensation.",فَليُقاتِل في سَبيلِ اللَّهِ الَّذينَ يَشرونَ الحَياةَ الدُّنيا بِالآخِرَةِ وَمَن يُقاتِل في سَبيلِ اللَّهِ فَيُقتَل أَو يَغلِب فَسَوفَ نُؤتيهِ أَجرًا عَظيمًا
563,"and why would you not fight in the cause of god, and the helpless men, and women, and children, cry out, “our lord, deliver us from this town whose people are oppressive, and appoint for us from your presence a protector, and appoint for us from your presence a victor.”",وَما لَكُم لا تُقاتِلونَ في سَبيلِ اللَّهِ وَالمُستَضعَفينَ مِنَ الرِّجالِ وَالنِّساءِ وَالوِلدانِ الَّذينَ يَقولونَ رَبَّنا أَخرِجنا مِن هٰذِهِ القَريَةِ الظّالِمِ أَهلُها وَاجعَل لَنا مِن لَدُنكَ وَلِيًّا وَاجعَل لَنا مِن لَدُنكَ نَصيرًا
564,"those who believe fight in the cause of god, while those who disbelieve fight in the cause of evil. so fight the allies of the devil. surely the strategy of the devil is weak.",الَّذينَ آمَنوا يُقاتِلونَ في سَبيلِ اللَّهِ وَالَّذينَ كَفَروا يُقاتِلونَ في سَبيلِ الطّاغوتِ فَقاتِلوا أَولِياءَ الشَّيطانِ إِنَّ كَيدَ الشَّيطانِ كانَ ضَعيفًا
565,"have you not considered those who were told, “restrain your hands, and perform your prayers, and spend in regular charity”? but when fighting was ordained for them, a faction of them feared the people as god is ought to be feared, or even more. and they said, “our lord, why did you ordain fighting for us? if only you would postpone it for us for a short while.” say, “the enjoyments of this life are brief, but the hereafter is better for the righteous, and you will not be wronged one bit.”",أَلَم تَرَ إِلَى الَّذينَ قيلَ لَهُم كُفّوا أَيدِيَكُم وَأَقيمُوا الصَّلاةَ وَآتُوا الزَّكاةَ فَلَمّا كُتِبَ عَلَيهِمُ القِتالُ إِذا فَريقٌ مِنهُم يَخشَونَ النّاسَ كَخَشيَةِ اللَّهِ أَو أَشَدَّ خَشيَةً وَقالوا رَبَّنا لِمَ كَتَبتَ عَلَينَا القِتالَ لَولا أَخَّرتَنا إِلىٰ أَجَلٍ قَريبٍ قُل مَتاعُ الدُّنيا قَليلٌ وَالآخِرَةُ خَيرٌ لِمَنِ اتَّقىٰ وَلا تُظلَمونَ فَتيلًا
566,"wherever you may be, death will catch up with you, even if you were in fortified towers. when a good fortune comes their way, they say, “this is from god.” but when a misfortune befalls them, they say, “this is from you.” say, “all is from god.” so what is the matter with these people, that they hardly understand a thing?",أَينَما تَكونوا يُدرِككُمُ المَوتُ وَلَو كُنتُم في بُروجٍ مُشَيَّدَةٍ وَإِن تُصِبهُم حَسَنَةٌ يَقولوا هٰذِهِ مِن عِندِ اللَّهِ وَإِن تُصِبهُم سَيِّئَةٌ يَقولوا هٰذِهِ مِن عِندِكَ قُل كُلٌّ مِن عِندِ اللَّهِ فَمالِ هٰؤُلاءِ القَومِ لا يَكادونَ يَفقَهونَ حَديثًا
567,"whatever good happens to you is from god, and whatever bad happens to you is from your own self. we sent you to humanity as a messenger, and god is witness enough.",ما أَصابَكَ مِن حَسَنَةٍ فَمِنَ اللَّهِ وَما أَصابَكَ مِن سَيِّئَةٍ فَمِن نَفسِكَ وَأَرسَلناكَ لِلنّاسِ رَسولًا وَكَفىٰ بِاللَّهِ شَهيدًا
568,whoever obeys the messenger is obeying god. and whoever turns away—we did not send you as a watcher over them.,مَن يُطِعِ الرَّسولَ فَقَد أَطاعَ اللَّهَ وَمَن تَوَلّىٰ فَما أَرسَلناكَ عَلَيهِم حَفيظًا
569,"they profess obedience, but when they leave your presence, some of them conspire something contrary to what you said. but god writes down what they conspire. so avoid them, and put your trust in god. god is guardian enough.",وَيَقولونَ طاعَةٌ فَإِذا بَرَزوا مِن عِندِكَ بَيَّتَ طائِفَةٌ مِنهُم غَيرَ الَّذي تَقولُ وَاللَّهُ يَكتُبُ ما يُبَيِّتونَ فَأَعرِض عَنهُم وَتَوَكَّل عَلَى اللَّهِ وَكَفىٰ بِاللَّهِ وَكيلًا
570,"do they not ponder the quran? had it been from any other than god, they would have found in it much discrepancy.",أَفَلا يَتَدَبَّرونَ القُرآنَ وَلَو كانَ مِن عِندِ غَيرِ اللَّهِ لَوَجَدوا فيهِ اختِلافًا كَثيرًا
571,"when some news of security or alarm comes their way, they broadcast it. but had they referred it to the messenger, and to those in authority among them, those who can draw conclusions from it would have comprehended it. were it not for god’s blessing and mercy upon you, you would have followed the devil, except for a few.",وَإِذا جاءَهُم أَمرٌ مِنَ الأَمنِ أَوِ الخَوفِ أَذاعوا بِهِ وَلَو رَدّوهُ إِلَى الرَّسولِ وَإِلىٰ أُولِي الأَمرِ مِنهُم لَعَلِمَهُ الَّذينَ يَستَنبِطونَهُ مِنهُم وَلَولا فَضلُ اللَّهِ عَلَيكُم وَرَحمَتُهُ لَاتَّبَعتُمُ الشَّيطانَ إِلّا قَليلًا
572,"so fight in the cause of god; you are responsible only for yourself. and rouse the believers. perhaps god will restrain the might of those who disbelieve. god is stronger in might, and more punishing.",فَقاتِل في سَبيلِ اللَّهِ لا تُكَلَّفُ إِلّا نَفسَكَ وَحَرِّضِ المُؤمِنينَ عَسَى اللَّهُ أَن يَكُفَّ بَأسَ الَّذينَ كَفَروا وَاللَّهُ أَشَدُّ بَأسًا وَأَشَدُّ تَنكيلًا
573,"whoever intercedes for a good cause has a share in it, and whoever intercedes for an evil cause shares in its burdens. god keeps watch over everything.",مَن يَشفَع شَفاعَةً حَسَنَةً يَكُن لَهُ نَصيبٌ مِنها وَمَن يَشفَع شَفاعَةً سَيِّئَةً يَكُن لَهُ كِفلٌ مِنها وَكانَ اللَّهُ عَلىٰ كُلِّ شَيءٍ مُقيتًا
574,"when you are greeted with a greeting, respond with a better greeting, or return it. god keeps count of everything.",وَإِذا حُيّيتُم بِتَحِيَّةٍ فَحَيّوا بِأَحسَنَ مِنها أَو رُدّوها إِنَّ اللَّهَ كانَ عَلىٰ كُلِّ شَيءٍ حَسيبًا
575,"god—there is no god except he. he will gather you to the day of resurrection, in which there is no doubt. and who speaks more truly than god?",اللَّهُ لا إِلٰهَ إِلّا هُوَ لَيَجمَعَنَّكُم إِلىٰ يَومِ القِيامَةِ لا رَيبَ فيهِ وَمَن أَصدَقُ مِنَ اللَّهِ حَديثًا
576,"what is the matter with you, divided into two factions regarding the hypocrites, when god himself has overwhelmed them on account of what they did? do you want to guide those whom god has led astray? whomever god leads astray—you will never find for him a way.",فَما لَكُم فِي المُنافِقينَ فِئَتَينِ وَاللَّهُ أَركَسَهُم بِما كَسَبوا أَتُريدونَ أَن تَهدوا مَن أَضَلَّ اللَّهُ وَمَن يُضلِلِ اللَّهُ فَلَن تَجِدَ لَهُ سَبيلًا
577,"they would love to see you disbelieve, just as they disbelieve, so you would become equal. so do not befriend any of them, unless they emigrate in the way of god. if they turn away, seize them and execute them wherever you may find them; and do not take from among them allies or supporters.",وَدّوا لَو تَكفُرونَ كَما كَفَروا فَتَكونونَ سَواءً فَلا تَتَّخِذوا مِنهُم أَولِياءَ حَتّىٰ يُهاجِروا في سَبيلِ اللَّهِ فَإِن تَوَلَّوا فَخُذوهُم وَاقتُلوهُم حَيثُ وَجَدتُموهُم وَلا تَتَّخِذوا مِنهُم وَلِيًّا وَلا نَصيرًا
578,"except those who join people with whom you have a treaty, or those who come to you reluctant to fight you or fight their own people. had god willed, he would have given them power over you, and they would have fought you. if they withdraw from you, and do not fight you, and offer you peace, then god assigns no excuse for you against them.",إِلَّا الَّذينَ يَصِلونَ إِلىٰ قَومٍ بَينَكُم وَبَينَهُم ميثاقٌ أَو جاءوكُم حَصِرَت صُدورُهُم أَن يُقاتِلوكُم أَو يُقاتِلوا قَومَهُم وَلَو شاءَ اللَّهُ لَسَلَّطَهُم عَلَيكُم فَلَقاتَلوكُم فَإِنِ اعتَزَلوكُم فَلَم يُقاتِلوكُم وَأَلقَوا إِلَيكُمُ السَّلَمَ فَما جَعَلَ اللَّهُ لَكُم عَلَيهِم سَبيلًا
