,en,ar
1146,"I remember seeing the Messenger of Allah, peace and blessings be upon him, upon the pulpit wearing a black turban whose both ends were falling over his shoulders.",كَأَنِّي أَنْظُرُ إِلَى رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ عَلَى الْمِنْبَرِ وَعَلَيْهِ عِمَامَةٌ سَوْدَاءُ قَدْ أَرْخَى طَرَفَيْهَا بَيْنَ كَتِفَيْهِ
1147,"The Messenger of Allah, peace and blessings be upon him, was shrouded for his funeral in three white cotton garments, among which was neither a shirt nor a turban.",كُفِّنَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي ثَلَاثَةِ أَثْوَابٍ بِيضٍ سَحُولِيَّةٍ مِنْ كُرْسُفٍ لَيْسَ فِيهَا قَمِيصٌ وَلَا عِمَامَةٌ
1148,Do you have any water?,أَمَعَكَ مَاءٌ
1149,"Leave them, for I have put them on while purified.",دَعْهُمَا فَإِنِّي أَدْخَلْتُهُمَا طَاهِرَتَيْنِ
1150,"The most beloved garment to the Prophet, peace and blessings be upon him, was the long shirt (al-qamees).",كَانَ أَحَبَّ الثِّيَابِ إِلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْقَمِيصُ
1151,"The sleeves of the Messenger of Allah, peace and blessings be upon him, would come to his wrist.",كَانَ كُمُّ يَدِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِلَى الرُّسْغِ
1152,Whoever drags his garment out of pride will not be looked upon by Allah on the Day of Resurrection.,مَنْ جَرَّ ثَوْبَهُ خُيَلَاءَ لَمْ يَنْظُرْ اللَّهُ إِلَيْهِ يَوْمَ الْقِيَامَةِ
1153,"Verily, you are not doing it out of pride.",إِنَّكَ لَسْتَ تَصْنَعُ ذَلِكَ خُيَلَاءَ
1154,Allah will not look on the Day of Resurrection to those who would trail their garment out of pride.,لَا يَنْظُرُ اللَّهُ يَوْمَ الْقِيَامَةِ إِلَى مَنْ جَرَّ إِزَارَهُ بَطَرًا
1155,Whatever is below the ankles from the garment is in the Hellfire.,مَا أَسْفَلَ مِنْ الْكَعْبَيْنِ مِنْ الْإِزَارِ فَفِي النَّارِ
1156,"There are three to whom Allah will not speak on the Day of Resurrection: the one who does not give in charity except with reminders, the one who sells goods with a false oath, and the one who trails his garment out of pride.",ثَلَاثَةٌ لَا يُكَلِّمُهُمْ اللَّهُ يَوْمَ الْقِيَامَةِ الْمَنَّانُ الَّذِي لَا يُعْطِي شَيْئًا إِلَّا مَنَّهُ وَالْمُنَفِّقُ سِلْعَتَهُ بِالْحَلِفِ الْفَاجِرِ وَالْمُسْبِلُ إِزَارَهُ
1157,"The one who wears a garment or a shirt or a turban, whoever trails anything from it out of vanity will not be looked upon by Allah on the Day of Resurrection.",الْإِسْبَالُ فِي الْإِزَارِ وَالْقَمِيصِ وَالْعِمَامَةِ مَنْ جَرَّ مِنْهَا شَيْئًا خُيَلَاءَ لَا يَنْظُرُ اللَّهُ إِلَيْهِ يَوْمَ الْقِيَامَةِ
1158,"Do not say upon you be peace, for that is the greeting for the dead in the time of ignorance. Rather say peace be upon you.",لَا تَقُلْ عَلَيْكَ السَّلَامُ فَإِنَّ عَلَيْكَ السَّلَامُ تَحِيَّةُ الْمَيِّتِ قُلْ السَّلَامُ عَلَيْكَ
1159,"I am the Messenger of Allah, Allah who will remove your affliction when you are distressed and you call upon him, who will cause food to grow for you when you are starving and call to him, who will restore your lost animal in the desert when you call upon him.",أَنَا رَسُولُ اللَّهِ الَّذِي إِذَا أَصَابَكَ ضُرٌّ فَدَعَوْتَهُ كَشَفَهُ عَنْكَ وَإِنْ أَصَابَكَ عَامُ سَنَةٍ فَدَعَوْتَهُ أَنْبَتَهَا لَكَ وَإِذَا كُنْتَ بِأَرْضٍ قَفْرَاءَ أَوْ فَلَاةٍ فَضَلَّتْ رَاحِلَتُكَ فَدَعَوْتَهُ رَدَّهَا عَلَيْكَ
1160,Do not abuse anyone.,لَا تَسُبَّنَّ أَحَدًا
1161,"Do not hold in contempt a small act of goodness, because even speaking to your brother with a cheerful face is an act of goodness. Hold up your lower garment halfway to the leg and at least above the ankles, for trailing it is arrogance and Allah dislikes pride. If a man disparages you because of bad qualities he knows you have, then do not disparage him for the bad qualities you know he has. Verily, he will only earn the consequences of his abuse.",وَلَا تَحْقِرَنَّ شَيْئًا مِنْ الْمَعْرُوفِ وَأَنْ تُكَلِّمَ أَخَاكَ وَأَنْتَ مُنْبَسِطٌ إِلَيْهِ وَجْهُكَ إِنَّ ذَلِكَ مِنْ الْمَعْرُوفِ وَارْفَعْ إِزَارَكَ إِلَى نِصْفِ السَّاقِ فَإِنْ أَبَيْتَ فَإِلَى الْكَعْبَيْنِ وَإِيَّاكَ وَإِسْبَالَ الْإِزَارِ فَإِنَّهَا مِنْ الْمَخِيلَةِ وَإِنَّ اللَّهَ لَا يُحِبُّ الْمَخِيلَةَ وَإِنْ امْرُؤٌ شَتَمَكَ وَعَيَّرَكَ بِمَا يَعْلَمُ فِيكَ فَلَا تُعَيِّرْهُ بِمَا تَعْلَمُ فِيهِ فَإِنَّمَا وَبَالُ ذَلِكَ عَلَيْهِ
1162,Go and perform ablution again. ,اذْهَبْ فَتَوَضَّأْ
1163,Go and perform ablution again.,اذْهَبْ فَتَوَضَّأْ
1164,"He performed his prayer while his lower garment was below his ankles. Verily, Allah the Exalted does not accept the prayer of a man who trails his garment.",نَّهُ كَانَ يُصَلِّي وَهُوَ مُسْبِلٌ إِزَارَهُ وَإِنَّ اللَّهَ تَعَالَى لَا يَقْبَلُ صَلَاةَ رَجُلٍ مُسْبِلٍ إِزَارَهُ
1165,"The garment of a Muslim should be halfway down his shins and there is no harm if it comes between that and the ankles, but whatever is lower than the ankles is in the Hellfire. Whoever trails his garment out of vanity, Allah will never look at him.",إِزْرَةُ الْمُسْلِمِ إِلَى نِصْفِ السَّاقِ وَلَا حَرَجَ أَوْ لَا جُنَاحَ فِيمَا بَيْنَهُ وَبَيْنَ الْكَعْبَيْنِ مَا كَانَ أَسْفَلَ مِنْ الْكَعْبَيْنِ فَهُوَ فِي النَّارِ مَنْ جَرَّ إِزَارَهُ بَطَرًا لَمْ يَنْظُرْ اللَّهُ إِلَيْهِ
1166,"O Abdullah, raise your garment.", يَا عَبْدَ اللَّهِ ارْفَعْ إِزَارَكَ
1167,In the middle of the shins.,أَنْصَافِ السَّاقَيْنِ
1168,Whoever trails his garment out of pride will never be looked upon by Allah.,مَنْ جَرَّ ثَوْبَهُ مِنْ الْخُيَلَاءِ لَمْ يَنْظُرْ اللَّهُ إِلَيْهِ
1169,Lower it by a hand’s length., تُرْخِينَهُ شِبْرًا
1170,Lower it by an arm’s length but not more than that.,تُرْخِينَهُ ذِرَاعًا لَا تَزِدْنَ عَلَيْهِ
1171,"Whoever gives up fine clothing out of humility for Allah while he is able to wear them, then Allah will call him on the Day of Resurrection in front of all His creation and He will allow him to choose whichever garment of faith he desires.",مَنْ تَرَكَ اللِّبَاسَ تَوَاضُعًا لِلَّهِ وَهُوَ يَقْدِرُ عَلَيْهِ دَعَاهُ اللَّهُ يَوْمَ الْقِيَامَةِ عَلَى رُءُوسِ الْخَلَائِقِ حَتَّى يُخَيِّرَهُ مِنْ أَيِّ حُلَلِ الْإِيمَانِ شَاءَ يَلْبَسُهَا
1172,"Do not wear silk clothing. Verily, those who wear it in this world will not wear it in the Hereafter.",لَا تَلْبَسُوا الْحَرِيرَ فَإِنَّهُ مَنْ لَبِسَهُ فِي الدُّنْيَا لَمْ يَلْبَسْهُ فِي الْآخِرَةِ
1173,"Verily, this silk clothing is for those who have no share in the Hereafter.",إِنَّمَا هَذِهِ لِبَاسُ مَنْ لَا خَلَاقَ لَهُ
1174,"Verily, these two have been made forbidden to wear for the males of my nation.",إِنَّ هَذَيْنِ حَرَامٌ عَلَى ذُكُورِ أُمَّتِي
1175,"Verily, Allah the Exalted has made lawful silk and gold for the women of my nation, but he has forbidden them for men.",إِنَّ اللَّهَ عَزَّ وَجَلَّ أَحَلَّ لِإِنَاثِ أُمَّتِي الْحَرِيرَ وَالذَّهَبَ وَحَرَّمَهُ عَلَى ذُكُورِهَا
1176,"The Prophet, peace and blessings be upon him, prohibited us from eating and drinking out of golden or silver vessels, and he prohibited us from wearing silk or brocade and sitting upon anything made from them.",نَهَانَا النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَنْ نَشْرَبَ فِي آنِيَةِ الذَّهَبِ وَالْفِضَّةِ وَأَنْ نَأْكُلَ فِيهَا وَعَنْ لُبْسِ الْحَرِيرِ وَالدِّيبَاجِ وَأَنْ نَجْلِسَ عَلَيْهِ
1177,"The Prophet, peace and blessings be upon him, gave a concession to Az-Zubair and Abdur Rahman to wear silk when they were suffering from rash.",رَخَّصَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لِلزُّبَيْرِ وَعَبْدِ الرَّحْمَنِ فِي لُبْسِ الْحَرِيرِ لِحِكَّةٍ بِهِمَا
1178,Do not ride on a saddle made from silk or a leopard’s skin.,لَا تَرْكَبُوا الْخَزَّ وَلَا النِّمَارَ
1179,"The Prophet, peace and blessings be upon him, prohibited us from using wild animal skins as furniture.",أَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ نَهَى عَنْ جُلُودِ السِّبَاعِ أَنْ تُفْتَرَشَ
1180,Lower your wing to the believers.,وَاخْفِضْ جَنَاحَكَ لِلْمُؤْمِنِينَ
1181,"By the mercy of Allah you were lenient with them, and if you had been rude and harsh in heart, they would have disbanded from about you. So pardon them and ask forgiveness for them and consult them in the matter.",فَبِمَا رَحْمَةٍ مِّنَ اللَّهِ لِنتَ لَهُمْ وَلَوْ كُنتَ فَظًّا غَلِيظَ الْقَلْبِ لَانفَضُّوا مِنْ حَوْلِكَ فَاعْفُ عَنْهُمْ وَاسْتَغْفِرْ لَهُمْ وَشَاوِرْهُمْ فِي الْأَمْرِ
1182,"Protect yourself from the Hellfire even with half of a date in charity, and if he cannot find it then with a kind word.",اتَّقُوا النَّارَ وَلَوْ بِشِقِّ تَمْرَةٍ فَمَنْ لَمْ يَجِدْ فَبِكَلِمَةٍ طَيِّبَةٍ
1183,"Charity is due upon every joint of the people for every day upon which the sun rises. Being just between two people is charity, and helping a man with his animal and lifting his luggage upon it is charity. A kind word is charity, and every step that you take towards the mosque is charity, and removing harmful things from the road is charity.",كُلُّ سُلَامَى مِنْ النَّاسِ عَلَيْهِ صَدَقَةٌ كُلَّ يَوْمٍ تَطْلُعُ فِيهِ الشَّمْسُ قَالَ تَعْدِلُ بَيْنَ الِاثْنَيْنِ صَدَقَةٌ وَتُعِينُ الرَّجُلَ فِي دَابَّتِهِ فَتَحْمِلُهُ عَلَيْهَا أَوْ تَرْفَعُ لَهُ عَلَيْهَا مَتَاعَهُ صَدَقَةٌ قَالَ وَالْكَلِمَةُ الطَّيِّبَةُ صَدَقَةٌ وَكُلُّ خُطْوَةٍ تَمْشِيهَا إِلَى الصَّلَاةِ صَدَقَةٌ وَتُمِيطُ الْأَذَى عَنْ الطَّرِيقِ صَدَقَةٌ
1184,"Do not regard any good deed insignificant, even meeting your brother with a cheerful face.",لاَ تَحْقِرَنَّ مِنَ الْمَعْرُوفِ شَيْئًا وَلَوْ أَنْ تَلْقَى أَخَاكَ بِوَجْهٍ طَلْقٍ
1185,"Every good deed is charity. Verily, it is a good deed to meet your brother with a smiling face, and to pour what is left from your bucket into the vessel of your brother.",كُلُّ مَعْرُوفٍ صَدَقَةٌ وَإِنَّ مِنْ الْمَعْرُوفِ أَنْ تَلْقَى أَخَاكَ بِوَجْهٍ طَلْقٍ وَأَنْ تُفْرِغَ مِنْ دَلْوِكَ فِي إِنَاءِ أَخِيكَ
